Order Number,Customer Number,City,Prov,Postal Code,Order First Time,Source,Sales amount,Item Num,Item Description,Category code,Quantity
X6611539,1104181340,GRAND BAY-WESTFIELD,NB,E5K1B1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334994,0030533244,BRAMPTON,ON,L6Y1L8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334996,0036335537,CALGARY,AB,T3K4K3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334997,0002722163,WOODSTOCK,ON,N4S7R2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335000,0025052291,HAMILTON,ON,L9C5H5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335010,0025670019,MISSION,BC,V2V2M4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335369,0036339620,ETOBICOKE,ON,M9A4Z1,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335339,1117269645,SCARBOROUGH,ON,M1V3C8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335342,1200974234,AJAX,ON,L1T3N1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335383,0013505623,MISSISSAUGA,ON,L5B4M1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335357,0010236313,SCARBOROUGH,ON,M1X1X1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339238,0011159944,OTTAWA,ON,K1G3R4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339241,0030382121,MONTROSE,BC,V0G1P0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335423,0030301451,SAULT STE MARIE,ON,P6A3Y8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336947,0005631502,SASKATOON,SK,S7N4T5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336949,0035445915,TORONTO,ON,M4M2G3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336958,0036341675,PORT MOODY,BC,V3H4S7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336962,0031347552,ST CATHARINES,ON,L2T3Y6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337018,0001895549,AURORA,ON,L4G7X9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337013,0019421510,STONY PLAIN,AB,T7Z2Y2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337017,1174637528,OTTAWA,ON,K1K3Y4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335013,0034620872,SCARBOROUGH,ON,M1T3B1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335445,0033202516,LLOYDMINSTER,AB,T9V1W3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335288,1118631223,HINTON,AB,T7V1T1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335290,0010207520,NORTH YORK,ON,M9M2N1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335293,0036339257,NEWCASTLE,ON,L1B1C1,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337758,0024347056,PENTICTON,BC,V2A9A7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338611,0023215288,MONTREAL-NORD,QC,H1G2W9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337724,0025615782,NORTH YORK,ON,M2R1L4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337756,0036343135,LONDON,ON,N5X3V6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338527,0036344752,SURREY,BC,V3T4L4,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338529,0036344703,BARRIE,ON,L4N6E3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338531,0001099274,LONDON,ON,N6B2V3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338533,0036344745,PICKERING,ON,L1V5B2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338525,0024978389,MISSION,BC,V4S1L4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336989,0021247887,ORILLIA,ON,L3V7J8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336992,0032071680,NIAGARA FALLS,ON,L2J4E3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337007,0004995668,YORK,ON,M9N3W4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337009,0033377755,PERTH,ON,K7H3C5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338485,0031235153,MONTRÜAL,QC,H3S2T4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338486,0036344430,EDMONTON,AB,T5X4C9,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338509,0036344604,BURNABY,BC,V5G3Y7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338594,0025090945,CAMBRIDGE,ON,N1S4Z7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338535,0012147773,SASKATOON,SK,S7H3E7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338541,0020893004,GANDER,NL,A1V2W8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338543,0036344794,NEW WESTMINSTER,BC,V3M5J6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338552,0027576107,ST ANNS,ON,L0R1Y0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338564,1248660399,TIMBERLEA,NS,B3T1H8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338565,0003861408,NORTH BAY,ON,P1A2E5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338553,0012897575,SURREY,BC,V3W0S1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338593,0007236714,HAMILTON,ON,L8T4T7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338592,0028288280,OSHAWA,ON,L1K1S9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339108,1244363790,CHATHAM,ON,N7M2Z3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339107,0036345627,SURREY,BC,V3W1B8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335130,0024902413,SCARBOROUGH,ON,M1P4W3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335782,0029352333,COLD LAKE,AB,T9M1P4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335802,1253513202,TORONTO,ON,M6K2T7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335809,0012190799,MISSISSAUGA,ON,L5N7X3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335813,0022877054,PETERBOROUGH,ON,K9H7H2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336881,0036341378,NAPANEE,ON,K7R1W9,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338602,0036344943,WINDSOR,ON,N8Y4P3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612416,0034468868,BEAMSVILLE,ON,L0R1B5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334937,0022723019,TORONTO,ON,M4Y3B6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335052,0036280881,CHESTERMERE,AB,T1X0B5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338604,1245780141,LADYSMITH,BC,V9G1W7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338621,0034539551,LANIGAN,SK,S0K2M0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338624,1273985927,OAKVILLE,ON,L6M3S2,N,REGULAR,"1,279.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338625,0034219634,VICTORIA HARBOUR,ON,L0K2A0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338626,0008189318,DRYDEN,ON,P8N2B8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338627,0000969402,SUDBURY,ON,P3B3N8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339299,0002749224,SMITHS FALLS,ON,K7A4S6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338628,0011452505,JACKSONS ARM,NL,A0K3H0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337890,0003738341,WINNIPEG,MB,R3V1T7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338614,0007880107,RICHMOND,BC,V7E2B9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612378,0034416453,SURREY,BC,V3T5L2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611448,0036335859,MILTON,ON,L9T1M9,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611451,0036335891,GARSON,ON,P3L1P4,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611550,0036339521,TORONTO,ON,M5A2M6,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611769,0036339919,MISSISSAUGA,ON,L5M2A7,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612522,0035438506,MAPLE RIDGE,BC,V2X4A7,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339310,0036346146,EDMONTON,AB,T5W1S4,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338460,0006990246,BELLEVILLE,ON,K8N3G1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338483,0027251271,WINNIPEG,MB,R2N2E4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338475,0032889719,INUVIK,NT,X0E0T0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338476,1135508594,OSHAWA,ON,L1H3V2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338465,0026538496,SCARBOROUGH,ON,M1K5J8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338472,0033934076,THORNHILL,ON,L3T7N1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338457,1274345535,KANATA,ON,K2W1H5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612766,0008256919,MIDHURST,ON,L0L1X0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612771,0036344463,ABBOTSFORD,BC,V2T4M3,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612716,0034482968,MISSISSAUGA,ON,L5A3R6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612775,0029219425,LLOYDMINSTER,AB,T9V2A2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612781,0013540307,DELTA,BC,V4L2R3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612783,0036344646,BEDFORD,NS,B4A1E8,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612784,0036344638,KINMOUNT,ON,K0M2A0,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612789,0032604399,JASPER,AB,T0E1E0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335950,0028100477,VANCOUVER,BC,V6Z3A3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337996,0036343671,BURLINGTON,ON,L7P4W8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335322,0032095093,HAMILTON,ON,L8V2G9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335327,0036339539,VANIER,ON,K1L6R2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335335,0036339547,NEW MARYLAND,NB,E3C2H3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335502,0036339729,RICHMOND HILL,ON,L4E4K5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612183,0022005458,OTTAWA,ON,K4A3S3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335448,0013797824,PRINCETON,ON,N0J1V0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335479,0031062417,MISSISSAUGA,ON,L5M6Z8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335733,1252076474,ST. CATHARINES,ON,L2P3P5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335618,0030891386,TORONTO,ON,M5E1Y9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335728,0025632035,BURNABY,BC,V5E4J6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612191,0022127989,ST. JOHN'S,NL,A1A5C6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611527,0029956513,GRAND FALLS-WINDSOR,NL,A2A1L3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612204,0009765306,DARTMOUTH,NS,B2V1J8,N,IVR,"2,599.98",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,2
R4335836,0033135179,BURLINGTON,ON,L7L7G9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335828,0027874593,OAKVILLE,ON,L6H2H2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335830,0034462853,MISSISSAUGA,ON,L4W3S8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612357,0027776871,OKOTOKS,AB,T1S1V8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335030,0010061992,VERNON,BC,V1T8L1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335324,0018740654,HALIFAX,NS,B3R1C7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338434,0035365659,WOODBRIDGE,ON,L4L0A1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335228,0036224566,WOODBRIDGE,ON,L4L7P7,N,REGULAR,"1,599.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336971,0036341808,WEST VANCOUVER,BC,V7S1E1,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336694,0033198672,BURNABY,BC,V5J1M7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338596,0036344976,GRANDE PRAIRIE,AB,T8V3Z6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336504,0036340925,GRAVENHURST,ON,P1P1H6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336886,0001584507,ORLEANS,ON,K4A1X3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339142,1235288386,OSOYOOS,BC,V0H1V0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334975,0013103080,REGINA,SK,S4P3N6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335925,0036339943,PICKERING,ON,L1V2X7,Y,REGULAR,"1,599.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338559,0036344869,VANCOUVER,BC,V5X1N8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338774,1155444472,MISSISSAUGA,ON,L4W2M1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334921,0036335289,GODERICH,ON,N7A2K5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338532,0028149557,RICHMOND HILL,ON,L4C2N3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338774,1155444472,MISSISSAUGA,ON,L4W2M1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612366,0034870063,OTTAWA,ON,K1G3H1,N,WEB,"1,599.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335286,0001782044,OTTAWA,ON,K1V1V6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335184,0034226696,BURNABY,BC,V3N2N6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335235,0036336444,MELVILLE,SK,S0A2P0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335198,0036336022,BRAMPTON,ON,L6W3N8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335216,0035061548,CALMAR,AB,T0C0V0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335198,0036336022,BRAMPTON,ON,L6W3N8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335226,0036336410,CASTLEGAR,BC,V1N1S6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336983,0007564735,SMITHS FALLS,ON,K7A2J6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335279,0036338408,RICHMOND HILL,ON,L4C4K6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335294,1251710339,BAY ROBERTS,NL,A0A1G0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335241,0031073398,MAPLE RIDGE,BC,V2X1K6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338388,0005368089,BARRIE,ON,L4N1G3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334965,0036335305,HAMILTON,ON,L8L1J3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335991,0036340339,FORT SEVERN,ON,P0V1W0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335996,0036161206,BRAMPTON,ON,L6V2S2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336002,0033466301,WASECA,SK,S0M3A0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335953,0032409633,STONY PLAIN,AB,T7Z1X9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611369,0023673734,TORONTO,ON,M5S3K5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335340,0036339554,NORTH YORK,ON,M3A1K5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335433,0036336022,BRAMPTON,ON,L6W3N8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334999,0011199528,BURNABY,BC,V5B2S7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
